"iteration","estimate"
10130,2497.8
10131,12489
10132,7493.4
10133,29973.6
10134,12489
10135,12489
10136,7493.4
10137,0
10138,14986.8
10139,24978
10140,12489
10141,29973.6
10142,17484.6
10143,0
10144,9991.2
10145,22480.2
10146,2497.8
10147,22480.2
10148,7493.4
10149,17484.6
10150,14986.8
10151,7493.4
10152,9991.2
10153,37467
10154,2497.8
10155,27475.8
10156,12489
10157,0
10158,9991.2
10159,7493.4
10160,9991.2
10161,27475.8
10162,19982.4
10163,4995.6
10164,19982.4
10165,7493.4
10166,4995.6
10167,9991.2
10168,12489
10169,7493.4
10170,7493.4
10171,7493.4
10172,12489
10173,0
10174,7493.4
10175,4995.6
10176,17484.6
10177,24978
10178,24978
10179,24978
10180,0
10181,4995.6
10182,0
10183,2497.8
10184,2497.8
10185,27475.8
10186,12489
10187,12489
10188,17484.6
10189,4995.6
10190,2497.8
10191,14986.8
10192,7493.4
10193,4995.6
10194,9991.2
10195,14986.8
10196,24978
10197,7493.4
10198,19982.4
10199,12489
10200,39964.8
10201,22480.2
10202,7493.4
10203,17484.6
10204,9991.2
10205,12489
10206,7493.4
10207,9991.2
10208,2497.8
10209,9991.2
10210,2497.8
10211,17484.6
10212,12489
10213,2497.8
10214,9991.2
10215,7493.4
10216,17484.6
10217,14986.8
10218,14986.8
10219,12489
10220,29973.6
10221,4995.6
10222,9991.2
10223,4995.6
10224,24978
10225,4995.6
10226,4995.6
10227,22480.2
10228,7493.4
10229,4995.6
10230,9991.2
10231,9991.2
10232,17484.6
10233,7493.4
10234,12489
10235,14986.8
10236,4995.6
10237,14986.8
10238,17484.6
10239,2497.8
10240,17484.6
10241,22480.2
10242,2497.8
10243,27475.8
10244,14986.8
10245,12489
10246,22480.2
10247,7493.4
10248,9991.2
10249,19982.4
10250,14986.8
10251,29973.6
10252,17484.6
10253,17484.6
10254,9991.2
10255,7493.4
10256,14986.8
10257,19982.4
10258,14986.8
10259,4995.6
10260,9991.2
10261,14986.8
10262,27475.8
10263,19982.4
10264,7493.4
10265,0
10266,32471.4
10267,9991.2
10268,17484.6
10269,14986.8
10270,9991.2
10271,7493.4
10272,9991.2
10273,17484.6
10274,9991.2
10275,7493.4
10276,12489
10277,2497.8
10278,7493.4
10279,7493.4
10280,12489
10281,2497.8
10282,7493.4
10283,4995.6
10284,7493.4
10285,7493.4
10286,4995.6
10287,2497.8
10288,17484.6
10289,7493.4
10290,12489
10291,14986.8
10292,4995.6
10293,24978
10294,17484.6
10295,9991.2
10296,2497.8
10297,37467
10298,9991.2
10299,12489
10300,7493.4
10301,19982.4
10302,9991.2
10303,17484.6
10304,7493.4
10305,17484.6
10306,9991.2
10307,29973.6
10308,19982.4
10309,7493.4
10310,9991.2
10311,14986.8
10312,12489
10313,7493.4
10314,17484.6
10315,12489
10316,14986.8
10317,12489
10318,2497.8
10319,14986.8
10320,7493.4
10321,0
10322,12489
10323,22480.2
10324,17484.6
10325,7493.4
10326,17484.6
10327,4995.6
10328,14986.8
10329,2497.8
10330,29973.6
10331,17484.6
10332,7493.4
10333,4995.6
10334,0
10335,14986.8
10336,32471.4
10337,12489
10338,12489
10339,19982.4
10340,14986.8
10341,9991.2
10342,9991.2
10343,4995.6
10344,2497.8
10345,22480.2
10346,9991.2
10347,12489
10348,12489
10349,4995.6
10350,12489
10351,12489
10352,4995.6
10353,9991.2
10354,22480.2
10355,22480.2
10356,12489
10357,17484.6
10358,19982.4
10359,19982.4
10360,19982.4
10361,9991.2
10362,2497.8
10363,22480.2
10364,27475.8
10365,9991.2
10366,9991.2
10367,7493.4
10368,7493.4
10369,24978
10370,17484.6
10371,2497.8
10372,2497.8
10373,24978
10374,4995.6
10375,4995.6
10376,9991.2
10377,12489
10378,4995.6
10379,17484.6
10380,9991.2
10381,9991.2
10382,7493.4
10383,12489
10384,22480.2
10385,17484.6
10386,7493.4
10387,19982.4
10388,2497.8
10389,7493.4
10390,9991.2
10391,17484.6
10392,14986.8
10393,14986.8
10394,4995.6
10395,9991.2
10396,24978
10397,4995.6
10398,7493.4
10399,19982.4
10400,22480.2
10401,2497.8
10402,12489
10403,14986.8
10404,0
10405,7493.4
10406,4995.6
10407,17484.6
10408,9991.2
10409,22480.2
10410,17484.6
10411,2497.8
10412,9991.2
10413,19982.4
10414,19982.4
10415,9991.2
10416,9991.2
10417,17484.6
10418,32471.4
10419,14986.8
10420,7493.4
10421,9991.2
10422,22480.2
10423,0
10424,27475.8
10425,2497.8
10426,4995.6
10427,7493.4
10428,37467
10429,4995.6
10430,12489
10431,12489
10432,9991.2
10433,14986.8
10434,14986.8
10435,17484.6
10436,2497.8
10437,17484.6
10438,24978
10439,4995.6
10440,7493.4
10441,7493.4
10442,22480.2
10443,17484.6
10444,2497.8
10445,27475.8
10446,17484.6
10447,12489
10448,14986.8
10449,14986.8
10450,19982.4
10451,12489
10452,19982.4
10453,24978
10454,19982.4
10455,7493.4
10456,24978
10457,12489
10458,0
10459,17484.6
10460,7493.4
10461,12489
10462,2497.8
10463,22480.2
10464,27475.8
10465,9991.2
10466,24978
10467,12489
10468,4995.6
10469,9991.2
10470,2497.8
10471,17484.6
10472,7493.4
10473,4995.6
10474,9991.2
10475,12489
10476,12489
10477,9991.2
10478,9991.2
10479,27475.8
10480,24978
10481,12489
10482,34969.2
10483,17484.6
10484,17484.6
10485,7493.4
10486,14986.8
10487,9991.2
10488,17484.6
10489,2497.8
10490,2497.8
10491,19982.4
10492,12489
10493,9991.2
10494,2497.8
10495,4995.6
10496,9991.2
10497,2497.8
10498,24978
10499,4995.6
10500,7493.4
10501,9991.2
10502,12489
10503,7493.4
10504,9991.2
10505,4995.6
10506,2497.8
10507,27475.8
10508,4995.6
10509,9991.2
10510,2497.8
10511,17484.6
10512,9991.2
10513,7493.4
10514,4995.6
10515,0
10516,12489
10517,4995.6
10518,34969.2
10519,2497.8
10520,2497.8
10521,14986.8
10522,4995.6
10523,4995.6
10524,17484.6
10525,12489
10526,7493.4
10527,7493.4
10528,17484.6
10529,4995.6
10530,4995.6
10531,14986.8
10532,2497.8
10533,7493.4
10534,17484.6
10535,9991.2
10536,39964.8
10537,14986.8
10538,2497.8
10539,7493.4
10540,4995.6
10541,4995.6
10542,34969.2
10543,4995.6
10544,14986.8
10545,2497.8
10546,17484.6
10547,12489
10548,17484.6
10549,0
10550,12489
10551,9991.2
10552,32471.4
10553,19982.4
10554,19982.4
10555,14986.8
10556,14986.8
10557,9991.2
10558,12489
10559,0
10560,7493.4
10561,17484.6
10562,9991.2
10563,24978
10564,9991.2
10565,9991.2
10566,2497.8
10567,14986.8
10568,32471.4
10569,19982.4
10570,12489
10571,14986.8
10572,7493.4
10573,32471.4
10574,14986.8
10575,27475.8
10576,9991.2
10577,7493.4
10578,4995.6
10579,12489
10580,4995.6
10581,12489
10582,19982.4
10583,7493.4
10584,9991.2
10585,12489
10586,14986.8
10587,22480.2
10588,7493.4
10589,9991.2
10590,4995.6
10591,7493.4
10592,12489
10593,7493.4
10594,9991.2
10595,17484.6
10596,12489
10597,4995.6
10598,2497.8
10599,9991.2
10600,19982.4
10601,7493.4
10602,2497.8
10603,7493.4
10604,12489
10605,19982.4
10606,9991.2
10607,22480.2
10608,7493.4
10609,19982.4
10610,34969.2
10611,12489
10612,12489
10613,2497.8
10614,2497.8
10615,2497.8
10616,22480.2
10617,27475.8
10618,34969.2
10619,7493.4
10620,19982.4
10621,22480.2
10622,17484.6
10623,7493.4
10624,2497.8
10625,4995.6
10626,14986.8
10627,9991.2
10628,17484.6
10629,9991.2
10630,27475.8
10631,12489
10632,22480.2
10633,17484.6
10634,4995.6
10635,0
10636,7493.4
10637,2497.8
10638,14986.8
10639,12489
10640,9991.2
10641,0
10642,7493.4
10643,19982.4
10644,14986.8
10645,7493.4
10646,2497.8
10647,12489
10648,9991.2
10649,2497.8
10650,14986.8
10651,24978
10652,7493.4
10653,9991.2
10654,9991.2
10655,7493.4
10656,4995.6
10657,12489
10658,4995.6
10659,12489
10660,17484.6
10661,2497.8
10662,14986.8
10663,19982.4
10664,9991.2
10665,2497.8
10666,17484.6
10667,24978
10668,2497.8
10669,9991.2
10670,17484.6
10671,29973.6
10672,7493.4
10673,14986.8
10674,12489
10675,12489
10676,27475.8
10677,7493.4
10678,4995.6
10679,17484.6
10680,2497.8
10681,22480.2
10682,4995.6
10683,4995.6
10684,17484.6
10685,17484.6
10686,9991.2
10687,12489
10688,12489
10689,9991.2
10690,12489
10691,9991.2
10692,4995.6
10693,19982.4
10694,4995.6
10695,4995.6
10696,9991.2
10697,17484.6
10698,14986.8
10699,12489
10700,12489
10701,14986.8
10702,17484.6
10703,14986.8
10704,4995.6
10705,2497.8
10706,2497.8
10707,22480.2
10708,4995.6
10709,14986.8
10710,17484.6
10711,4995.6
10712,9991.2
10713,24978
10714,14986.8
10715,14986.8
10716,2497.8
10717,22480.2
10718,19982.4
10719,7493.4
10720,17484.6
10721,9991.2
10722,14986.8
10723,12489
10724,9991.2
10725,9991.2
10726,9991.2
10727,9991.2
10728,12489
10729,14986.8
10730,4995.6
10731,2497.8
10732,4995.6
10733,27475.8
10734,7493.4
10735,32471.4
10736,9991.2
10737,24978
10738,4995.6
10739,7493.4
10740,17484.6
10741,27475.8
10742,17484.6
10743,22480.2
10744,14986.8
10745,17484.6
10746,7493.4
10747,12489
10748,12489
10749,12489
10750,14986.8
10751,9991.2
10752,7493.4
10753,27475.8
10754,4995.6
10755,9991.2
10756,9991.2
10757,17484.6
10758,14986.8
10759,9991.2
10760,7493.4
10761,0
10762,9991.2
10763,4995.6
10764,9991.2
10765,22480.2
10766,17484.6
10767,4995.6
10768,12489
10769,39964.8
10770,9991.2
10771,7493.4
10772,2497.8
10773,9991.2
10774,2497.8
10775,2497.8
10776,14986.8
10777,4995.6
10778,19982.4
10779,7493.4
10780,9991.2
10781,9991.2
10782,7493.4
10783,12489
10784,9991.2
10785,9991.2
10786,14986.8
10787,7493.4
10788,17484.6
10789,12489
10790,9991.2
10791,22480.2
10792,12489
10793,12489
10794,9991.2
10795,2497.8
10796,17484.6
10797,24978
10798,2497.8
10799,2497.8
10800,19982.4
10801,7493.4
10802,9991.2
10803,17484.6
10804,4995.6
10805,17484.6
10806,9991.2
10807,37467
10808,4995.6
10809,9991.2
10810,9991.2
10811,12489
10812,14986.8
10813,14986.8
10814,17484.6
10815,0
10816,19982.4
10817,7493.4
10818,4995.6
10819,2497.8
10820,9991.2
10821,9991.2
10822,9991.2
10823,9991.2
10824,9991.2
10825,4995.6
10826,29973.6
10827,2497.8
10828,9991.2
10829,12489
10830,19982.4
10831,4995.6
10832,12489
10833,12489
10834,9991.2
10835,2497.8
10836,22480.2
10837,0
10838,0
10839,14986.8
10840,7493.4
10841,7493.4
10842,9991.2
10843,34969.2
10844,4995.6
10845,9991.2
10846,12489
10847,29973.6
10848,22480.2
10849,17484.6
10850,12489
10851,2497.8
10852,9991.2
10853,29973.6
10854,17484.6
10855,9991.2
10856,22480.2
10857,14986.8
10858,9991.2
10859,14986.8
10860,2497.8
10861,27475.8
10862,12489
10863,12489
10864,17484.6
10865,2497.8
10866,17484.6
10867,4995.6
10868,7493.4
10869,7493.4
10870,7493.4
10871,12489
10872,7493.4
10873,0
10874,7493.4
10875,2497.8
10876,7493.4
10877,17484.6
10878,12489
10879,7493.4
10880,19982.4
10881,14986.8
10882,17484.6
10883,14986.8
10884,4995.6
10885,4995.6
10886,9991.2
10887,0
10888,19982.4
10889,12489
10890,7493.4
10891,19982.4
10892,17484.6
10893,7493.4
10894,7493.4
10895,4995.6
10896,14986.8
10897,9991.2
10898,9991.2
10899,22480.2
10900,4995.6
10901,7493.4
10902,0
10903,9991.2
10904,7493.4
10905,7493.4
10906,7493.4
10907,29973.6
10908,12489
10909,12489
10910,9991.2
10911,4995.6
10912,12489
10913,9991.2
10914,14986.8
10915,4995.6
10916,0
10917,12489
10918,12489
10919,7493.4
10920,9991.2
10921,4995.6
10922,9991.2
10923,12489
10924,9991.2
10925,0
10926,7493.4
10927,17484.6
10928,19982.4
10929,9991.2
10930,19982.4
10931,12489
10932,9991.2
10933,9991.2
10934,0
10935,32471.4
10936,19982.4
10937,9991.2
10938,4995.6
10939,2497.8
10940,14986.8
10941,9991.2
10942,12489
10943,4995.6
10944,29973.6
10945,12489
10946,4995.6
10947,4995.6
10948,7493.4
10949,4995.6
10950,9991.2
10951,14986.8
10952,9991.2
10953,2497.8
10954,17484.6
10955,17484.6
10956,19982.4
10957,32471.4
10958,17484.6
10959,7493.4
10960,0
10961,7493.4
10962,27475.8
10963,12489
10964,19982.4
10965,0
10966,32471.4
10967,22480.2
10968,2497.8
10969,12489
10970,14986.8
10971,19982.4
10972,7493.4
10973,9991.2
10974,19982.4
10975,4995.6
10976,19982.4
10977,14986.8
10978,12489
10979,17484.6
10980,4995.6
10981,9991.2
10982,4995.6
10983,9991.2
10984,14986.8
10985,14986.8
10986,9991.2
10987,14986.8
10988,22480.2
10989,7493.4
10990,4995.6
10991,9991.2
10992,2497.8
10993,7493.4
10994,14986.8
10995,17484.6
10996,12489
10997,4995.6
10998,22480.2
10999,22480.2
11000,9991.2
11001,9991.2
11002,22480.2
11003,7493.4
11004,4995.6
11005,19982.4
11006,12489
11007,37467
11008,2497.8
11009,12489
11010,14986.8
11011,7493.4
11012,2497.8
11013,9991.2
11014,14986.8
11015,7493.4
11016,2497.8
11017,4995.6
11018,2497.8
11019,9991.2
11020,14986.8
11021,0
11022,12489
11023,14986.8
11024,4995.6
11025,12489
11026,27475.8
11027,7493.4
11028,4995.6
11029,4995.6
11030,24978
11031,4995.6
11032,7493.4
11033,12489
11034,2497.8
11035,17484.6
11036,12489
11037,24978
11038,0
11039,22480.2
11040,19982.4
11041,2497.8
11042,9991.2
11043,17484.6
11044,19982.4
11045,29973.6
11046,7493.4
11047,22480.2
11048,7493.4
11049,9991.2
11050,14986.8
11051,4995.6
11052,27475.8
11053,2497.8
11054,22480.2
11055,7493.4
11056,4995.6
11057,7493.4
11058,14986.8
11059,17484.6
11060,19982.4
11061,9991.2
11062,9991.2
11063,19982.4
11064,14986.8
11065,2497.8
11066,57449.4
11067,4995.6
11068,7493.4
11069,14986.8
11070,7493.4
11071,4995.6
11072,14986.8
11073,4995.6
11074,4995.6
11075,7493.4
11076,19982.4
11077,9991.2
11078,0
11079,9991.2
11080,7493.4
11081,17484.6
11082,17484.6
11083,4995.6
11084,2497.8
11085,7493.4
11086,12489
11087,0
11088,2497.8
11089,14986.8
11090,14986.8
11091,14986.8
11092,14986.8
11093,34969.2
11094,12489
11095,29973.6
11096,44960.4
11097,19982.4
11098,22480.2
11099,12489
11100,12489
11101,7493.4
11102,2497.8
11103,2497.8
11104,0
11105,7493.4
11106,17484.6
11107,0
11108,12489
11109,7493.4
11110,2497.8
11111,17484.6
11112,17484.6
11113,4995.6
11114,9991.2
11115,2497.8
11116,12489
11117,2497.8
11118,17484.6
11119,19982.4
11120,4995.6
11121,22480.2
11122,7493.4
11123,9991.2
11124,9991.2
11125,22480.2
11126,2497.8
11127,4995.6
11128,17484.6
11129,2497.8
11130,12489
11131,0
11132,12489
11133,14986.8
11134,9991.2
11135,22480.2
11136,17484.6
11137,2497.8
11138,12489
11139,4995.6
11140,19982.4
11141,9991.2
11142,4995.6
11143,4995.6
11144,9991.2
11145,4995.6
11146,9991.2
11147,32471.4
11148,14986.8
11149,12489
11150,29973.6
11151,12489
11152,9991.2
11153,4995.6
11154,34969.2
11155,7493.4
11156,27475.8
11157,19982.4
11158,19982.4
11159,4995.6
11160,14986.8
11161,4995.6
11162,7493.4
11163,12489
11164,4995.6
11165,4995.6
11166,19982.4
11167,7493.4
11168,7493.4
11169,7493.4
11170,7493.4
11171,22480.2
11172,2497.8
11173,4995.6
11174,12489
11175,14986.8
11176,7493.4
11177,17484.6
11178,7493.4
11179,17484.6
11180,9991.2
11181,9991.2
11182,2497.8
11183,12489
11184,14986.8
11185,4995.6
11186,7493.4
11187,17484.6
11188,2497.8
11189,4995.6
11190,19982.4
11191,14986.8
11192,14986.8
11193,9991.2
11194,14986.8
11195,17484.6
11196,7493.4
11197,0
11198,14986.8
11199,4995.6
11200,12489
11201,0
11202,4995.6
11203,17484.6
11204,29973.6
11205,17484.6
11206,7493.4
11207,9991.2
11208,12489
11209,9991.2
11210,17484.6
11211,12489
11212,9991.2
11213,9991.2
11214,22480.2
11215,22480.2
11216,19982.4
11217,19982.4
11218,4995.6
11219,7493.4
11220,14986.8
11221,14986.8
11222,12489
11223,24978
11224,2497.8
11225,0
11226,19982.4
11227,2497.8
11228,7493.4
11229,7493.4
11230,2497.8
11231,7493.4
11232,2497.8
11233,12489
11234,22480.2
11235,17484.6
11236,4995.6
11237,14986.8
11238,17484.6
11239,9991.2
11240,22480.2
11241,12489
11242,14986.8
11243,7493.4
11244,19982.4
11245,7493.4
11246,17484.6
11247,12489
11248,7493.4
11249,32471.4
11250,7493.4
11251,19982.4
11252,32471.4
11253,14986.8
11254,17484.6
11255,22480.2
11256,7493.4
11257,24978
11258,19982.4
11259,0
11260,0
11261,0
11262,19982.4
11263,7493.4
11264,17484.6
11265,0
11266,12489
11267,4995.6
11268,14986.8
11269,19982.4
11270,9991.2
11271,9991.2
11272,12489
11273,12489
11274,4995.6
11275,7493.4
11276,7493.4
11277,19982.4
11278,7493.4
11279,17484.6
11280,9991.2
11281,22480.2
11282,9991.2
11283,9991.2
11284,7493.4
11285,2497.8
11286,4995.6
11287,2497.8
11288,12489
11289,14986.8
11290,9991.2
11291,0
11292,14986.8
11293,12489
11294,19982.4
11295,24978
11296,4995.6
11297,7493.4
11298,7493.4
11299,14986.8
11300,7493.4
11301,17484.6
11302,9991.2
11303,4995.6
11304,12489
11305,0
11306,14986.8
11307,12489
11308,2497.8
11309,12489
11310,22480.2
11311,14986.8
11312,14986.8
11313,9991.2
11314,2497.8
11315,19982.4
11316,14986.8
11317,17484.6
11318,29973.6
11319,0
11320,12489
11321,12489
11322,27475.8
11323,12489
11324,14986.8
11325,2497.8
11326,22480.2
11327,39964.8
11328,12489
11329,4995.6
11330,0
11331,17484.6
11332,7493.4
11333,17484.6
11334,9991.2
11335,22480.2
11336,14986.8
11337,2497.8
11338,17484.6
11339,14986.8
11340,14986.8
11341,22480.2
11342,2497.8
11343,27475.8
11344,22480.2
11345,29973.6
11346,22480.2
11347,0
11348,0
11349,7493.4
11350,7493.4
11351,4995.6
11352,2497.8
11353,9991.2
11354,4995.6
11355,14986.8
11356,17484.6
11357,19982.4
11358,7493.4
11359,4995.6
11360,7493.4
11361,12489
11362,17484.6
11363,4995.6
11364,27475.8
11365,19982.4
11366,0
11367,7493.4
11368,7493.4
11369,17484.6
11370,14986.8
11371,24978
11372,4995.6
11373,12489
11374,14986.8
11375,24978
11376,14986.8
11377,9991.2
11378,4995.6
11379,7493.4
11380,27475.8
11381,12489
11382,9991.2
11383,32471.4
11384,0
11385,9991.2
11386,17484.6
11387,4995.6
11388,22480.2
11389,4995.6
11390,9991.2
11391,14986.8
11392,19982.4
11393,4995.6
11394,2497.8
11395,14986.8
11396,12489
11397,9991.2
11398,9991.2
11399,17484.6
11400,9991.2
11401,17484.6
11402,7493.4
11403,12489
11404,27475.8
11405,17484.6
11406,4995.6
11407,14986.8
11408,24978
11409,9991.2
11410,9991.2
11411,9991.2
11412,4995.6
11413,14986.8
11414,17484.6
11415,2497.8
11416,12489
11417,4995.6
11418,7493.4
11419,4995.6
11420,9991.2
11421,0
11422,14986.8
11423,19982.4
11424,7493.4
11425,14986.8
11426,37467
11427,9991.2
11428,4995.6
11429,17484.6
11430,4995.6
11431,7493.4
11432,22480.2
11433,4995.6
11434,12489
11435,12489
11436,2497.8
11437,2497.8
11438,17484.6
11439,12489
11440,0
11441,7493.4
11442,4995.6
11443,24978
11444,4995.6
11445,9991.2
11446,17484.6
11447,9991.2
11448,19982.4
11449,27475.8
11450,4995.6
11451,9991.2
11452,9991.2
11453,12489
11454,14986.8
11455,7493.4
11456,12489
11457,4995.6
11458,7493.4
11459,54951.6
11460,14986.8
11461,7493.4
11462,12489
11463,4995.6
11464,29973.6
11465,14986.8
11466,4995.6
11467,9991.2
11468,12489
11469,14986.8
11470,22480.2
11471,19982.4
11472,17484.6
11473,4995.6
11474,24978
11475,17484.6
11476,29973.6
11477,14986.8
11478,2497.8
11479,22480.2
11480,4995.6
11481,19982.4
11482,14986.8
11483,19982.4
11484,7493.4
11485,2497.8
11486,2497.8
11487,7493.4
11488,7493.4
11489,0
11490,12489
11491,32471.4
11492,2497.8
11493,29973.6
11494,17484.6
11495,12489
11496,19982.4
11497,17484.6
11498,7493.4
11499,14986.8
11500,32471.4
11501,19982.4
11502,2497.8
11503,12489
11504,17484.6
11505,9991.2
11506,12489
11507,2497.8
11508,22480.2
11509,4995.6
11510,12489
11511,4995.6
11512,4995.6
11513,12489
11514,9991.2
11515,7493.4
11516,17484.6
11517,4995.6
11518,12489
11519,17484.6
11520,14986.8
11521,9991.2
11522,4995.6
11523,4995.6
11524,7493.4
11525,12489
11526,2497.8
11527,22480.2
11528,22480.2
11529,7493.4
11530,17484.6
11531,9991.2
11532,17484.6
11533,4995.6
11534,22480.2
11535,9991.2
11536,12489
11537,19982.4
11538,47458.2
11539,17484.6
11540,4995.6
11541,4995.6
11542,9991.2
11543,7493.4
11544,19982.4
11545,2497.8
11546,0
11547,12489
11548,12489
11549,14986.8
11550,9991.2
11551,12489
11552,9991.2
11553,4995.6
11554,4995.6
11555,4995.6
11556,9991.2
11557,12489
11558,12489
11559,17484.6
11560,12489
11561,14986.8
11562,27475.8
11563,2497.8
11564,12489
11565,14986.8
11566,9991.2
11567,14986.8
11568,0
11569,9991.2
11570,9991.2
11571,7493.4
11572,9991.2
11573,9991.2
11574,9991.2
11575,9991.2
11576,9991.2
11577,12489
11578,4995.6
11579,19982.4
11580,9991.2
11581,7493.4
11582,14986.8
11583,2497.8
11584,9991.2
11585,27475.8
11586,24978
11587,19982.4
11588,2497.8
11589,9991.2
11590,17484.6
11591,17484.6
11592,7493.4
11593,14986.8
11594,29973.6
11595,17484.6
11596,12489
11597,14986.8
11598,4995.6
11599,0
11600,12489
11601,19982.4
11602,2497.8
11603,19982.4
11604,12489
11605,14986.8
11606,19982.4
11607,17484.6
11608,9991.2
11609,14986.8
11610,7493.4
11611,32471.4
11612,17484.6
11613,2497.8
11614,2497.8
11615,4995.6
11616,4995.6
11617,14986.8
11618,22480.2
11619,12489
11620,4995.6
11621,14986.8
11622,7493.4
11623,7493.4
11624,24978
11625,12489
11626,22480.2
11627,17484.6
11628,22480.2
11629,32471.4
11630,29973.6
11631,4995.6
11632,19982.4
11633,14986.8
11634,2497.8
11635,27475.8
11636,7493.4
11637,4995.6
11638,7493.4
11639,4995.6
11640,12489
11641,2497.8
11642,2497.8
11643,14986.8
11644,19982.4
11645,9991.2
11646,4995.6
11647,7493.4
11648,17484.6
11649,22480.2
11650,7493.4
11651,14986.8
11652,9991.2
11653,17484.6
11654,17484.6
11655,4995.6
11656,14986.8
11657,9991.2
11658,9991.2
11659,9991.2
11660,7493.4
11661,14986.8
11662,19982.4
11663,17484.6
11664,7493.4
11665,12489
11666,9991.2
11667,7493.4
11668,17484.6
11669,14986.8
11670,29973.6
11671,7493.4
11672,9991.2
11673,7493.4
11674,24978
11675,29973.6
11676,17484.6
11677,7493.4
11678,2497.8
11679,9991.2
11680,17484.6
11681,17484.6
11682,4995.6
11683,17484.6
11684,14986.8
11685,12489
11686,0
11687,12489
11688,9991.2
11689,9991.2
11690,12489
11691,12489
11692,19982.4
11693,2497.8
11694,22480.2
11695,14986.8
11696,2497.8
11697,9991.2
11698,9991.2
11699,24978
11700,2497.8
11701,4995.6
11702,24978
11703,4995.6
11704,7493.4
11705,9991.2
11706,2497.8
11707,7493.4
11708,4995.6
11709,32471.4
11710,14986.8
11711,32471.4
11712,0
11713,4995.6
11714,14986.8
11715,14986.8
11716,0
11717,7493.4
11718,19982.4
11719,17484.6
11720,14986.8
11721,12489
11722,9991.2
11723,9991.2
11724,7493.4
11725,12489
11726,7493.4
11727,12489
11728,7493.4
11729,9991.2
11730,9991.2
11731,9991.2
11732,12489
11733,14986.8
11734,17484.6
11735,12489
11736,14986.8
11737,24978
11738,12489
11739,9991.2
11740,7493.4
11741,2497.8
11742,12489
11743,7493.4
11744,34969.2
11745,9991.2
11746,7493.4
11747,12489
11748,19982.4
11749,4995.6
11750,12489
11751,14986.8
11752,12489
11753,2497.8
11754,7493.4
11755,14986.8
11756,24978
11757,9991.2
11758,9991.2
11759,24978
11760,22480.2
11761,14986.8
11762,39964.8
11763,9991.2
11764,19982.4
11765,7493.4
11766,4995.6
11767,17484.6
11768,22480.2
11769,0
11770,7493.4
11771,4995.6
11772,2497.8
11773,2497.8
11774,14986.8
11775,12489
11776,9991.2
11777,22480.2
11778,14986.8
11779,4995.6
11780,9991.2
11781,4995.6
11782,22480.2
11783,12489
11784,14986.8
11785,7493.4
11786,7493.4
11787,17484.6
11788,9991.2
11789,2497.8
11790,7493.4
11791,9991.2
11792,22480.2
11793,12489
11794,7493.4
11795,14986.8
11796,19982.4
11797,12489
11798,17484.6
11799,12489
11800,12489
11801,24978
11802,7493.4
11803,2497.8
11804,14986.8
11805,17484.6
11806,12489
11807,4995.6
11808,27475.8
11809,7493.4
11810,2497.8
11811,27475.8
11812,2497.8
11813,4995.6
11814,2497.8
11815,12489
11816,7493.4
11817,14986.8
11818,24978
11819,29973.6
11820,7493.4
11821,0
11822,12489
11823,4995.6
11824,19982.4
11825,12489
11826,14986.8
11827,0
11828,9991.2
11829,12489
11830,4995.6
11831,29973.6
11832,12489
11833,7493.4
11834,12489
11835,12489
11836,29973.6
11837,34969.2
11838,4995.6
11839,22480.2
11840,0
11841,14986.8
11842,12489
11843,12489
11844,2497.8
11845,22480.2
11846,14986.8
11847,9991.2
11848,7493.4
11849,14986.8
11850,14986.8
11851,0
11852,12489
11853,22480.2
11854,2497.8
11855,9991.2
11856,37467
11857,12489
11858,4995.6
11859,4995.6
11860,14986.8
11861,22480.2
11862,9991.2
11863,7493.4
11864,27475.8
11865,2497.8
11866,4995.6
11867,2497.8
11868,29973.6
11869,9991.2
11870,12489
11871,7493.4
11872,9991.2
11873,9991.2
11874,2497.8
11875,29973.6
11876,7493.4
11877,9991.2
11878,9991.2
11879,7493.4
11880,12489
11881,4995.6
11882,17484.6
11883,2497.8
11884,2497.8
11885,2497.8
11886,17484.6
11887,2497.8
11888,12489
11889,4995.6
11890,27475.8
11891,7493.4
11892,9991.2
11893,9991.2
11894,17484.6
11895,7493.4
11896,9991.2
11897,12489
11898,7493.4
11899,9991.2
11900,9991.2
11901,19982.4
11902,0
11903,4995.6
11904,12489
11905,9991.2
11906,32471.4
11907,7493.4
11908,7493.4
11909,7493.4
11910,14986.8
11911,4995.6
11912,32471.4
11913,24978
11914,19982.4
11915,9991.2
11916,9991.2
11917,29973.6
11918,24978
11919,27475.8
11920,17484.6
11921,14986.8
11922,34969.2
11923,4995.6
11924,7493.4
11925,9991.2
11926,19982.4
11927,9991.2
11928,9991.2
11929,9991.2
11930,4995.6
11931,22480.2
11932,4995.6
11933,7493.4
11934,4995.6
11935,19982.4
11936,19982.4
11937,19982.4
11938,9991.2
11939,17484.6
11940,12489
11941,4995.6
11942,22480.2
11943,9991.2
11944,27475.8
11945,14986.8
11946,17484.6
11947,4995.6
11948,4995.6
11949,4995.6
11950,4995.6
11951,17484.6
11952,9991.2
11953,14986.8
11954,4995.6
11955,7493.4
11956,12489
11957,22480.2
11958,7493.4
11959,9991.2
11960,4995.6
11961,2497.8
11962,14986.8
11963,14986.8
11964,9991.2
11965,4995.6
11966,17484.6
11967,9991.2
11968,7493.4
11969,9991.2
11970,17484.6
