"y","density"
0.223985893433349,2.01079578530498e-05
0.224809370982736,1.79695858114663e-05
0.225632848532123,1.60515619629379e-05
0.226456326081511,1.43319639322331e-05
0.227279803630898,1.27909655674062e-05
0.228103281180285,1.14106454437559e-05
0.228926758729672,1.01748119442272e-05
0.22975023627906,9.06884357269931e-06
0.230573713828447,8.07954325666976e-06
0.231397191377834,7.19500548928812e-06
0.232220668927222,6.40449524787929e-06
0.233044146476609,5.69833770736458e-06
0.233867624025996,5.06781784268956e-06
0.234691101575384,4.50508908480828e-06
0.235514579124771,4.0030902602762e-06
0.236338056674158,3.55547010535938e-06
0.237161534223546,3.1565187020594e-06
0.237985011772933,2.80110523585386e-06
0.23880848932232,2.48462152351924e-06
0.239631966871708,2.20293080437828e-06
0.240455444421095,1.9523213299353e-06
0.241278921970482,1.72946432534634e-06
0.242102399519869,1.53137593172918e-06
0.242925877069257,1.35538277114604e-06
0.243749354618644,1.19909080637813e-06
0.244572832168031,1.0603571955303e-06
0.245396309717419,9.37264867223687e-07
0.246219787266806,8.28099565808158e-07
